label,fitur
1,lapangan mustika ratu bekasi dijadikan acara poster undangan gantipresiden poster beredar media sosial relawan nasion gantipresiden kabupaten bekasi berencana menggelar deklarasi lapangan mustika ratu cibuntu kecamatan cibitung minggu
1,bu mega aja setuju pki bangkit masak subahanallah astagfirullah halazim allah hu akbar x sadi nya berpikir politik pdip negri
0,indo baromet bantah hasil survei pilpr jokowi prabowo indo baromet meme hasil survei pilpr hoax alia indo baromet mengklarifikasi data bersumb indo baromet direktur eksekutif indo baromet m qodari minggu
1,valid jokowi menjual indonesia jokowi menjual indonesia
0,tulisan gantipresiden struk pembayaran ayam geprek eskom klarifikasi tulisan gantipresiden inisiatif oknum karyawan yg hak mesin kasir dr owner
1,selebaran kupon bazaar bera murah bergambar wajah charl honori kader pdip perjuangan masuk mona tangan stempel logo kristusnya menonjol kupon charl honori kader pdip caleg dapil dki hahhaha bilang aja lu mo menipu dasar kodok bangkong
0,lsf mengklarifikasi terkait pemotongan menit durasi film aveng infin war lsf mengklarifikasi terkait pemotongan menit durasi film aveng infin war
0,nangkap polisi kamboja ribut netizen indonesia nangkap polisi kamboja ribut netizen indonesia
0,baliho red armi kota malang simbol kebangkitan pki red armi orang identik komuni identik satuan uni soviet vietnam china
1,pelatihan masjid cyber armi masjid baitul ihsan bank indonesia hadirilah pelatihan masjid cyber armi diadakan sabtu desemb jam s d masjid baitul ihsan bank indonesia jakarta pusat
1,pernyataan gubernur papua bela ahok gubernur papu luka enemb non muslim gubernur dki presiden indonesia biarkan papua melanesia merdeka
1,absen acara anak nasion jokowi pilih hadiri silatna relawan ketidakhadiran presiden joko widodo jokowi puncak peringatan anak nasion han mataram ntb sabtu menimbulkan kekecewaan anak anak provinsi
1,video berita terbaru sri mulyani sanggup serahkan tugasnya rizal ramli berita terbaru sri mulyani sanggup serahkan tugasnya rizal ramli
1,pesan berantai peringatan orang pintu pintu membagikan masker orang pintu pintu membagikan masker pembagian masker pemerintah mengenakan masker difoto masker cocok laporan klo masker alamat masker yg biu merampok tolong ambil masker orang ase teman teman kriti orang orang putu asa tingkat kejahatan meningkat period covid harap berhati hati informasi berguna bermanfaat mohon maaf salah waspada waspada yg mengenalnya
1,rsud jakarta depok ditutup karyawan positif covid assalamualaikum wr wb temen spesiali just info rumah sakit terpaksa ditutup karyawan positif
1,wna diangkat direksi bumn info bumn warga negara australia bernama antoniu reiner haryanto diangkat direktur transformasi bisni hold rumah sakit bumn pertamedika kalinya warga negara ase direksi bumn indonesia mohon bantu sebarkan info tolakwnajadidireksibumn
1,sakitnya diagnosa nya covid kebusukan rs bokap gw sakitnya diagnosa nya covid intinya yg meningg rs langsung voni covid angka kematian covid yg meningkat covid melaikan data rs
1,miscapt wolfpack photo a lesson in wolfpack leadership the wolv in front are old sick they walk in front to set the pace of the run group lest they get left behind the next wolv are the strongest best they are task to protect the front side if there is an attack the pack in the middl are alway protect from ani attack the behind them are also among the strongest best they are task to protect the back side if there is an attack the last one is the leader he ensur that no one is left behind he keep the pack unifi and on the same path he is alway readi to run in ani direct to protect serv as the bodyguard to the entir group
1,jamur barang kadaluwarsa warga diimbau mal temen yg sayangi meng ya mal dlm buka tolong mall ya krn pd mall tutup brg rusak yg berjamur mengerikan
1,vaksin kali kekhalifahan ottoman vaksin kali kekhalifahan ottoman ladi mari montagu istri dube british istanbul menuli surat temannya istanbul vaksinasi mengobati orang cacar istanbul ladi mari menceritakan perempuan anak anak dikumpulkan lengan goresan mengalami demam ringan selanjunya imun surat dokumentasi tertua produksi pemakaian vaksin surat surat tertangg april edward jenner penemu vaksin cacar smallpox penelitian edward menemukan teori tehniknya memproduksi vaksin loui pasteur pembuat vaksin rabi antrax studi produksi vaksinnya kehabisan uang menuli surat sultan abdul hamid ii sultan menyetujui syarat laboratoriumnya dipindah istanbul pasteur menolak syarat tsb sultan dokter ottoman dijadikan asisten penelitian diterima pasteur sultan mengirim bantuan lira ottoman pasteur penghargaan medali order of medjidi st class vaksin rabi dibawa istanbul januari vaksin rabi kali diproduksi istanbul
1,profesor dr tasuku honjo viru korona alami cina membuatnya profesor fisiolog kedokteran jepang profesor dr tasuku honjo menciptakan sensasi media viru korona alami alami mempengaruhi dunia sesuai sifatnya suhu berbeda negara alami berdampak buruk negara negara memiliki suhu cina
1,koka ya mall lockdown salah staff diata suspect covid omd indonesia offic tower rd floor unit h jl casablanca raya kav jakarta selatan koka ya mall lockdown salah staff diata suspect covid
1,minuman beralkohol mengurangi risiko infeksi novel coronaviru covid penelitian lua temuan mengonsumsi minuman beralkohol membantu mengurangi risiko infeksi coronaviru covid vodka direkomendasikan minum membersihkan membersihkan
1,foto anak durhaka berubah buaya gunung picung kecamatan tenjolaya kabupaten bogor warga bogor dihebohkan anak dikutuk ibunya anak dikutuk batu sang gunung picung kabupaten bogor kebenaran berita berita anak berubah batu berkembang cepat media sosial facebook
1,keren yah mobil sitaan maha lembaga tersuci keren yah mobil sitaan maha lembaga tersuci
1,foto pekerja sutet peristiwa mati listrik jakarta jabar banten sabar ya mrk berusaha benerin
1,oktob prabowo sandi dilantik jkw menang pilpr gak otomati dilantik pasal uud mengharuskan pemenang pilpr menang wilayah provinsi suara wilayah provinsi persen
1,penampakan jin mata sipit hakim mk penampakan jin mata sipit hakim mk editan asli lihat video fuadbakh cina taipan intervensi mk
1,ahok gantikan maruf amin ahok gantikan ma ruf amin
1,tusuk gigi kunyit pendeteksi borax simbol kb jari daerah bantul projotamansari dipaksa tutup terpal setdaah udeh kroni ame jari tuh patung kaga salah ape lo blongsongi pake terpal kaya buah nangka paraah coyi
0,polri kominfo blokir situ skandalsandiaga com komunikasi kemenkominfo memblokir situ ya kabid huma polda metro jaya komb argo yuwono selasa
1,penculikan anak kusan hilir kabupaten tanah bumbu kalimantan selatan ds batuah ds
0,video jokowi duit dipelintir penelusuran jawa po video beredar media sosial
1,konsumsi garam impor china komsumsi garam impor china
1,bahaya ucapan selamat gif whatsapp info
1,lowongan kerja garuda indonesia pt garuda indonesia persero tbk mengundang menarik muda enerjik bergabung pramugari udara dapatkan kesenangan berkelil dunia memperkenalkan keramahan indonesia berminat silahkan kirimkan surat cv lamaran via email recruit garuda indonesia asia kisaran gaji rp rp tergantung posisi
1,rakyat vietnam usir ribuan warga cina negeri maukah kalah rakyat vietnam filipina malaysia hongkong china diusir jongo budak manusia manusia terjajah
1,ridwan kamil ditingg pemilih religiu pilgub jabar mendukung lgbt dukung lgbt ridwan kamil ditingg pemilih relegiu pilkada jawa barat
0,emosi dominasi politik emosi dominasi politik
0,bahasa jepang ike dikonotasikan komuni sipit pki lgbt awa orang tua memiliki putra putri remaja beranjak dewasa bekali bentengi putra putri denga ilmu agama putar putri terjerumu jurang kehancuran salah satunya ikeh ikeh colek komuni hmmm matanya sipit
0,ani kalah muslim marah revolusi rekam jejak bagu program nyata isu sara ujung tombak kampany kalah pulak
1,klarifikasi penyebar berita detikcom hoax media onlin media dare
1,fpi bubarkan pengobatan grati dpp pdi perjuangan tambora pasangan calon gubernur wakil gubernur dki basuki djarot menghadapi tindak kekerasan kampany kali sekelompok orang atribut bendera keagamaan topi bertuliskan fpi menghentikan paksa bhakti sosial pengobatan grati massal baguna badan penanggulangan bencana dpp pdi perjuangan kelurahan jembatan besi kecamatan tambora minggu tanggal januari
1,logo bank indonesia pecahan seratu ribu bendera tentara komuni logo bank indonesia pecahan seratu ribu bendera tentara komuni
1,biskuit crispi cracker diklaim mengandung lilin mudah terbakar vidio biskuit crispi cracker mengandung lilin mudah terbakar
1,rokok marlboro berisi ganja produsen rokok phillip morri menjual jeni rokok menggandung ganja marijuana produk dipasarkan jeni marlboro m tersedia outlet khusu berlisensi negara colorado wshington dc
1,g antenna in your mask g antenna insid of your mask
1,pk menolak bersandiwara pk menolak bersandiwara
1,jerman awan hitam tedengar suara adzan lingkungan tdk masjid jerman awan hitam tedengar suara orang adzan lingkungan tdk masjid orang yg lokasi nonton mengambil gambar awan merekam suara adzan tsb silahkan saksikan
1,film kapten amerika capten steve bangun modern lihat viru corona fi kapten amerika capten steve bangun modern lihat viru corona repost marvel k follow me for more anthonymacki sebastianstan wyattrussel zemo disneyplu thefalconandthewintersoldi thanosdidnothingwrong blackpanth aveng endgam infinitywar chrisevan chrishemsworth captainamerica thor falconandthewintersoldi hawkey infintywar marvelindonesia marvelindo konspirasi
1,jaga jarak mutusin matarantai eh konser rame doi jaga jarak mutusin matarantai eh konser rame doi aduh piy iki piy
1,menag izinkan masjid gelar salat tarawih pandemi covid menteri agama fahrur rozi mengizinkan masjid melaksanakan sholat tarawih buka puasa dll ramadan menjaga kebersihan kewaspadaan
1,pasar pasar tradision tanjung karang teluk betung besok tutup sd utuk saudara yg beli obat vitamin utk persediaan d rumah belilah karna stok obat vitamin yg lg dibutuhkan stoknya sdh menipi distributor farmasi obat an expedisi byk yg diliburkan pasar tradision d tjk karang teluk betung besok yg tutup hr sd hr karna d semprot disterilisasi dr pemerintah yg beli sayur an belilah
1,area kantor nokia menara mulia dibersihkan karyawan meningg area kantor nokia menara mulia besok dibersihkan karyawan nokia lt meningg senin kemarin masuk rs tgl maret meningg tgl maret kondisi demam muntah suspect typu suspect corona depok lucunya teman teman cubic almarhum demam
1,istana meresmikan pki diperbolehkan indonesia istana meresmikan pki diperbolehkan indonesia
1,razia indomi taiwan siaran berita malam tv taiwan berita indomi indonesia terditeksi mengandung bahan pengawet dipakai kosmetik bahan merusak maag hati diperintah diturunkan rak penjualan toko kota menjual indomi
1,polisi mengamankan mobil berisi bahan peledak pelantikan presiden wakil presiden halo tempodotco lsm ham bilang pengamanan pelantikan presiden lebay aparat mobil no polisi palsu berisikan bahan peledak
1,mahasiswa usir penumpang gelap ayo teman teman mahasiswa usir penumpang gelap barisan
1,artikel jokowi china bantu padamkan kebakaran hutan indonesia departemen pemadam kebakaran rrc china membantu saudara dekatnya indonesia memadamkan kebakaran hutan mengurangi kabut asap
1,menit riau jakarta menit yg meninjau kebakaran hutan lahan riau jakarta hoax
1,posko perlawanan kebangkitan pki glodok posko perlawanan kebangkitan pki daerah glodok
1,ketua kpu husni kamil mayatnya penuh bercak darah cek tangkapan layar
1,jembatan palembang dipenuhi pendukung jokowi sake penuhnya tumpukan pasir masya allah tumpukan pasir palembang jokowi
1,rakyat cina kpu surabaya daftar dpt pemilu beraksi datangi kpu boooooss foto diambil gedung kpu daerah surabaya jawa timur rakyat china kpu daftar dpt pemilu
1,kwik kian gie meningg dunia kwik kian gie
1,manusia pro pki manusia yg kmrn pasang tagar pancasila prettt prabowolah yg lbh pancasilai krn tdk mire kiri komuni tdk jg mire kanan isi wahabi dll cebong dungu yg msh ikutin kegiatannya krn manusia pro pki
0,bkd provinsi papua janjikan jatah penerimaan cpn staf bkd papua uang menjanjikan jatah penerimaan cpn
1,tni diselundupkan tanah arab save palestina
1,penangkapan tuyul desa karangejo blitar sing rumongso kelangan tuyul ndang reneo inbok wa timbang sikso
1,tentara cina nyamar halim perdanakusuma ditangkap tka tiongkok dlm proyek kereta api cepat bdg jkt
1,penyusup gpib maranatha bandung kapolrestab bandung komb pol hendro pandowo berita terkait salah terduga terori wilayah hukum polrestab bandung berita hoax iya hoax jemaat hendro selasa
1,dilaporkan polisi hate speech pendiri seword com anggap salah alamat artikel menyingkat nama gubernur wakil gubernur terpilih dki jakarta ani baswedan sandiaga uno sebutan asu bahasa jawa anj artikel disertai ilustrasi gambar anj menyalak alif mengaku manajemen seword com menegur penuli konten berita diubah dihapu tulisan diaks
0,penerapan sistem ganjil genap tol cikampek rencana membatasi kendaraan berdasarkan pelat nomor ganjil genap tol jakarta cikampek diuji coba selasa uji coba sistem pagi
0,pemerintah asik duduk dikursi diskusi bilang bantu viraklan ya sob rakyat indonesia tau yg raku dunia menindaswongcilik sakit hati saudara diperlakukan penguasa raku mreka seblumnya hidup damai sbgai petani lihat kedamaian disana
1,the un oic world human right organ have becom blind english translat version the un oic world human right organ have becom blind see how the muslim are go to kill myanmar you aung san the sleep all the muslim in the world
1,pelaku pembunuhan pulo ma ridwan sitoru alia iu pane ditangkap medan ridwan alia iu pane dpo perampokan puloma ditangkap medan
1,fenomena equinox bikin suhu derajat celciu indonesia teman yb sekedar menginformasikan fenomena equinox mempengaruhi malaysia singapura indonesia hr disarankan utk tinggal rumah diruang kerja jam
1,foto jokowi mengukur baju karya desain ivan gunawan contoh pemimpin merakyat hati konglomerat ngukur baju gaesss biar merakyat hadiri deklarasi juri dangdut akademi indosiar karya desain terken ivan gunawan
